p,T,viscosity
100000,293.15,0.00119
100000,298.15,0.0011
100000,303.15,0.00102
100000,313.15,0.00088
100000,323.15,0.00078
100000,288.15,0.00126
100000,293.15,0.001155
100000,298.15,0.001064
100000,303.15,0.000983
100000,308.15,0.000912
100000,313.15,0.000849
100000,318.15,0.000792
100000,323.15,0.000742
100000,328.15,0.000697
100000,333.15,0.000656
100000,338.15,0.000619
100000,348.15,0.000585
