p,T,viscosity
100000,293.15,0.00064
25000000,293.15,0.000844
50000000,293.15,0.001101
100000000,293.15,0.00171
150000000,293.15,0.00254
250000000,293.15,0.00531
350000000,293.15,0.01067
400000000,293.15,0.015
500000000,293.15,0.0309
600000000,293.15,0.0629
700000000,293.15,0.1269
800000000,293.15,0.264
900000000,293.15,0.558
