p,T,Viscosity
100000,303.15,0.00033
50000000,303.15,0.00066
100000000,303.15,0.0009999
150000000,303.15,0.001465
200000000,303.15,0.001997
250000000,303.15,0.002749
300000000,303.15,0.00398
350000000,303.15,0.005468
400000000,303.15,0.007762
