p,T,viscosity
100000,298.15,0.000576
50000000,298.15,0.000926
80000000,298.15,0.001242
120000000,298.15,0.001602
160000000,298.15,0.002123
195000000,298.15,0.002642
50000000,353.15,0.000548
80000000,353.15,0.000696
120000000,353.15,0.000925
160000000,353.15,0.001203
195000000,353.15,0.001489
50000000,453.15,0.000277
80000000,453.15,0.000354
120000000,453.15,0.000452
160000000,453.15,0.000542
195000000,453.15,0.000653
